name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius,log_mass,mass_source
Kepler-69 b,0.01997509767096188,0.2,13.722341,0.094,0.16,779.0,Primary Transit,Kepler-69,-0.29,0.81,0.93,5638.0,226711.13640556647,0.0430407186991549,1.1435221437957629e+17,0.8709677419354839,0.0145747726280814,-1.0268721464003014,8.617021276595745,0.0728738631404073,1.0070155416065254,0.2150537634408602,-1.6094379124341005,,Predicted
Kepler-69 c,0.0834940545171726,0.1529999999999999,242.4613,0.64,0.14,299.0,Primary Transit,Kepler-69,-0.29,0.81,0.93,5638.0,224256.4468295669,0.0165850739750835,2466836343403164.0,0.8709677419354839,0.0006310285393998,-0.1938200260161128,1.265625,0.0041243695385614,1.0070155416065254,0.164516129032258,-1.8773173575897015,,Predicted
Kepler-700 b,0.06516635240253282,0.534,80.8720639,0.3696333324176137,0.279366,469.68,Primary Transit,Kepler-700,0.04,0.98,0.96,5692.0,129504.14540816324,0.0287178861437488,7682760773387635.0,1.0208333333333333,0.0066030217883434,-0.432228872321212,2.651276045886443,0.012365209341467,1.1076750578703705,0.55625,-0.6273594400219421,,Predicted
Kepler-701 b,0.02671664425530099,0.253,10.35533177,0.090594184602284,0.0546,901.4,Primary Transit,Kepler-701,0.0,0.88,0.84,5343.0,144220.52556818174,0.0549687892432427,9.929789814723034e+16,1.0476190476190477,0.0244318584492826,-1.0428996795439105,9.713647778422786,0.0965686104714731,1.4847208724759748,0.3011904761904762,-1.374365790254617,,Predicted
Kepler-702 b,0.22736082363422702,0.818,10.52629406,0.0922772379276088,0.357,862.22,Primary Transit,Kepler-702,0.0,0.9,0.86,5419.0,141015.6249999999,0.0550806373286769,1.01271543885002e+17,1.0465116279069768,0.0777101604170841,-1.0349054134005171,9.7532178055226,0.0950001961089048,1.414969751091099,0.9511627906976744,-0.20089294237939,,Predicted
Kepler-703 b,0.2528524386994901,0.732,4.58352176,0.0580216781158945,0.1729,887.4,Primary Transit,Kepler-703,0.05,1.18,1.27,6185.0,107554.29025423725,0.0795373022153366,4.346885943592387e+17,0.9291338582677164,0.1597025253350166,-1.236409714589996,20.33722633190696,0.2181728488183287,0.5760641442542727,0.5763779527559055,-0.3119747650208255,,Predicted
Kepler-704 b,0.0332722839232024,0.233,3.76182115,0.0476452297287032,0.0518,639.8,Primary Transit,Kepler-704,0.09,0.97,0.96,5616.0,130839.2396907216,0.079579489681104,4.381971472343209e+17,1.0104166666666667,0.0619380854935115,-1.3219805746942386,20.358806233557463,0.2658286931051998,1.0963722511574077,0.2427083333333333,-1.4567168254164364,,Predicted
Kepler-705 b,0.08068244596571532,0.1879999999999999,56.0560538,0.2358687408980066,0.2367999999999999,537.4000000000001,Primary Transit,Kepler-705,0.07,0.53,0.51,3722.0,239460.4952830188,0.0264379474966413,3449567899012319.5,1.03921568627451,0.0033537858492636,-0.6273296112765041,2.247012461177212,0.0178392864322532,3.995446698479468,0.3686274509803921,-1.671313316152188,,Predicted
Kepler-707 b,0.010552546456209793,0.119,2.23749275,0.0316010251476378,0.0892,1149.4,Primary Transit,Kepler-707,-0.12,0.8,0.76,5099.0,158642.578125,0.0887399956489024,6.769205597041724e+17,1.0526315789473684,0.053184529871661,-1.500298828497397,25.3156344220624,0.446928822450933,1.822423093745444,0.156578947368421,-2.128631785870608,,Predicted
Kepler-708 b,0.035433061884507,0.261,3.16789194,0.0424881252545192,0.0533999999999999,890.2,Primary Transit,Kepler-708,0.01,0.97,0.96,5692.0,130839.23969072162,0.084270792497045,5.814661377447571e+17,1.0104166666666667,0.0823891739186027,-1.3717324312917445,22.829908219987317,0.3156673330214666,1.0963722511574077,0.271875,-1.3432348716594436,,Predicted
Kepler-709 b,0.035120146584133635,0.261,16.08524954,0.1177096176000734,0.0966,828.4,Primary Transit,Kepler-709,-0.08,0.8,0.77,5071.0,158642.57812499994,0.0459794756667796,4.772550632228461e+16,1.038961038961039,0.0162260460648097,-0.9291880511752708,6.796386024445814,0.0621687588690029,1.7523377280503272,0.3389610389610389,-1.3432348716594436,,Predicted
Kepler-710 b,0.02403000555932284,0.1679999999999999,4.34728553,0.0519220079813855,0.2774,965.56,Primary Transit,Kepler-710,-0.04,0.94,0.91,5611.0,135014.96010638296,0.0750435174815634,3.67669932709861e+17,1.0329670329670328,0.0386448046351351,-1.2846485203992748,18.10407641278045,0.2300285990186616,1.2473940743473406,0.1846153846153846,-1.7837912995788785,,Predicted
Kepler-711 b,0.04104374124083714,0.304,23.58914398,0.1544298682009339,0.2776,570.2,Primary Transit,Kepler-711,-0.04,0.84,0.8,5222.0,151088.16964285713,0.0411338147620983,3.1180628747961816e+16,1.0499999999999998,0.0128872840938079,-0.8112686992052414,5.4393622800159855,0.0423923818875262,1.6406249999999996,0.3799999999999999,-1.1907275775759154,,Predicted
Kepler-712 b,0.03668861044842112,0.304,21.02247699,0.1430141811656871,0.2776,593.28,Primary Transit,Kepler-712,-0.03,0.84,0.78,5148.0,151088.16964285704,0.0427439926439688,3.433965638814884e+16,1.0769230769230769,0.0144607127002496,-0.8446208961248404,5.873543400754287,0.0475681338824003,1.770090527486977,0.3897435897435897,-1.1907275775759154,,Predicted
Kepler-712 c,0.13157844397383994,0.433,226.89047,0.698447900965294,0.2776,629.3,Primary Transit,Kepler-712,-0.03,0.84,0.78,5148.0,151088.16964285716,0.0193418330403015,1439746793285858.2,1.0769230769230769,0.0019084098155378,-0.1558659834898741,1.202666653932345,0.0044074129689096,1.770090527486977,0.5551282051282052,-0.8370175509796473,,Predicted
Kepler-713 b,0.02586726274146109,0.221,7.411141,0.0751326707797652,0.0942,842.6,Primary Transit,Kepler-713,-0.03,0.98,0.99,5785.0,129504.14540816324,0.0636976807124007,1.984064555762716e+17,0.98989898989899,0.0298199696915765,-1.124171172796096,13.043593284107414,0.1349319895546448,1.009997949085797,0.2232323232323232,-1.509592577464384,,Predicted
Kepler-714 b,0.2149212896557589,0.863,8.09888799,0.0825890579478051,0.2347999999999999,809.6,Primary Transit,Kepler-714,0.04,1.09,1.12,5995.0,116434.9197247706,0.0640732846376176,1.8937023801029344e+17,0.9732142857142856,0.1065578386891605,-1.0830774876393163,13.1978742352148,0.1234737412388882,0.7758404701166179,0.7705357142857142,-0.1473405878987091,,Predicted
Kepler-715 b,0.04830918074895375,0.335,10.00652995,0.0936188993189188,0.1648,726.4,Primary Transit,Kepler-715,0.0199999999999999,1.04,1.04,5871.0,122032.75240384613,0.0587841035418032,1.3555678493016506e+17,1.0,0.0334781389426611,-1.028636469195865,11.10886805512606,0.0999347431124213,0.9245562130177516,0.3221153846153846,-1.0936247471570706,,Predicted
Kepler-716 b,0.032204964701911636,0.259,10.37168453,0.0889383322034356,0.0253999999999999,980.4,Primary Transit,Kepler-716,0.0,0.83,0.78,5099.0,152908.5090361445,0.0538790030230203,8.545984199339573e+16,1.064102564102564,0.0249718355056832,-1.050911018822727,9.3323090217329,0.0964163533037964,1.74901802120737,0.332051282051282,-1.3509272172825992,,Predicted
Kepler-716 c,0.012850129166510989,0.124,3.96999,0.0468866341673785,0.032,1277.8,Primary Transit,Kepler-716,0.0,0.83,0.78,5099.0,152908.50903614447,0.0742060838701299,3.074977435412546e+17,1.064102564102564,0.0312343356028604,-1.328950942671702,17.702273040905844,0.2518898032488746,1.74901802120737,0.1589743589743589,-2.0874737133771,,Predicted
Kepler-717 b,0.028444761756008033,0.216,4.40840023,0.0512678359885441,0.0662,612.6,Primary Transit,Kepler-717,-0.12,0.88,0.85,5485.0,144220.52556818177,0.0730707959821772,3.443630574400467e+17,1.035294117647059,0.0489973661034855,-1.290155013709759,17.16475804043373,0.2268396578865072,1.432933034805618,0.2541176470588235,-1.5324768712979722,,Predicted
Kepler-718 b,1.552596660479184,1.477,2.0523499,0.033959270848272,0.2958999999999999,1680.1999999999998,Primary Transit,Kepler-718,0.06,1.18,1.3,6191.0,107554.29025423725,0.1039649192549453,1.2738740845354724e+18,0.9076923076923076,0.7196628606067612,-1.4690416432211215,34.74750695538098,0.4872463511217069,0.5370960400546199,1.1361538461538463,0.3900130035492428,,Predicted
Kepler-719 b,0.17141418577058956,0.76,5.00731778,0.058435125156961,0.3083999999999999,532.8000000000001,Primary Transit,Kepler-719,-0.02,1.01,1.72,5691.0,125657.48762376232,0.0733244295530646,3.0718951292300205e+17,0.5872093023255814,0.1517778645956039,-1.2333260214464647,17.28412486988033,0.199707716573163,0.1984888123058347,0.4418604651162791,-0.2744368457017603,,Predicted
Kepler-71 b,0.6788547558658641,1.11001,3.90512,0.0477,0.0,1164.8,Primary Transit,KOI-217,-0.2,0.95,0.86,5545.0,140512.06958270754,0.0767474339207159,4.1549848430337446e+17,1.1046511627906976,0.28424478633179,-1.321481620959886,19.91614255765199,0.2560740771090261,1.493579181707271,1.2907093023255811,0.1043690242926708,,Predicted
Kepler-720 b,0.18635303103863696,0.75,4.70832654,0.0549518523573882,0.1474,864.36,Primary Transit,Kepler-720,0.0,0.95,0.92,5618.0,133593.7499999999,0.0733323545852119,3.298847705746854e+17,1.0326086956521738,0.1592922652301851,-1.2600176634764635,17.287861268470458,0.2123896869735802,1.2200008218952905,0.8152173913043478,-0.2876820724517809,,Predicted
Kepler-721 b,0.02913045629517661,0.236,5.39202539,0.0572711610788023,0.055,707.1999999999999,Primary Transit,Kepler-721,-0.01,0.82,0.78,5075.0,154773.24695121945,0.066736577035192,2.0224240015704848e+17,1.051282051282051,0.0437683398964855,-1.2420640121895263,14.317851856918342,0.1854590673579896,1.7279455149277632,0.3025641025641025,-1.443923473956527,,Predicted
Kepler-722 b,0.04853700613951812,0.235,4.09357325,0.0514253832410774,0.0996,559.4000000000001,Primary Transit,Kepler-722,0.0199999999999999,1.03,1.05,5863.0,123217.53640776694,0.0789323147928078,4.4681166513436544e+17,0.9809523809523808,0.0574070587352992,-1.288822463097215,20.02901942745773,0.2442853563204224,0.8897527264874203,0.2238095238095238,-1.448169764837978,,Predicted
Kepler-722 c,0.06510124168615183,0.252,105.144749,0.4476798548065513,0.062,650.2,Primary Transit,Kepler-722,0.0199999999999999,1.03,1.05,5863.0,123217.53640776697,0.026752220275316,5895823486529503.0,0.9809523809523808,0.0023966960061885,-0.3490324480404907,2.300751282286484,0.0095106984372562,0.8897527264874203,0.24,-1.3783261914707137,,Predicted
Kepler-723 b,0.9776930158550124,1.088,4.08227507,0.0494342030351196,0.3754,713.56,Primary Transit,Kepler-723,0.0,0.92,0.89,5539.0,137950.06793478254,0.0760860679048745,3.851859049286515e+17,1.0337078651685394,0.2665180521507582,-1.3059724630298342,18.61059637891608,0.2449614449915057,1.3050219229498037,1.2224719101123596,0.0843411484337509,,Predicted
Kepler-724 b,0.036384705920424906,0.294,3.31494634,0.0427131816792132,0.4449999999999999,790.1999999999999,Primary Transit,Kepler-724,-0.02,0.9,0.86,5437.0,141015.6249999999,0.0809590286006634,4.789757058192438e+17,1.0465116279069768,0.08868921842035,-1.3694380770334893,21.0707787296022,0.3016640082324832,1.414969751091099,0.341860465116279,-1.2241755116434554,,Predicted
Kepler-725 b,1.2036498770642992,0.948,39.64317811,0.224193417848357,0.409,1088.56,Primary Transit,Kepler-725,-0.01,0.91,0.829,5293.0,139466.0027472527,0.0355331952721479,1.5615714498186658e+16,1.097708082026538,0.0239133199000729,-0.6493771421161583,4.058995169142379,0.0252250209916381,1.597268035560361,1.143546441495778,-0.0534007767271152,,Predicted
Kepler-725 c,0.2736457700285247,0.356032,207.5,0.674,0.44,861.2,Radial Velocity,Kepler-725,-0.01,0.91,0.829,5293.0,140623.04977120404,0.020408997094164,1727777375848164.8,1.097708082026538,0.0242621329866395,-0.1713401034646801,1.350148367952522,0.0048192771084337,1.597268035560361,0.2542857142857143,-1.032734664529309,,Predicted
Kepler-726 b,0.03971269237114219,0.291,21.80451088,0.1488293350443794,0.0752,951.8,Primary Transit,Kepler-726,-0.09,0.88,0.85,5452.0,144220.5255681818,0.0428866437946968,3.988837149342793e+16,1.035294117647059,0.0133458623126885,-0.8273114586271518,5.91281281837074,0.0458620698030535,1.432933034805618,0.3423529411764706,-1.2344320118106449,,Predicted
Kepler-727 b,0.03572917324026184,0.226,5.15448442,0.0571150078792671,0.376,610.8,Primary Transit,Kepler-727,-0.01,0.89,0.86,5441.0,142600.07022471903,0.0696217408154388,2.686670591562064e+17,1.0348837209302326,0.0438453163468869,-1.2432497589565563,15.582594366113556,0.1940058245437474,1.3992478649678646,0.2627906976744186,-1.487220279709851,,Predicted
Kepler-728 b,0.03854104197428619,0.298,5.74347727,0.0627366354958914,0.116,654.76,Primary Transit,Kepler-728,-0.03,0.95,0.93,5660.0,133593.7499999999,0.0686319258942007,2.6074937513817917e+17,1.021505376344086,0.05188494460604,-1.202478775800036,15.142667318559257,0.1741105523692618,1.1810676105261717,0.3204301075268816,-1.210661792476733,,Predicted
Kepler-729 b,0.05018322048648935,0.319,3.16635371,0.0420318966644552,0.2514,685.8,Primary Transit,Kepler-729,-0.05,0.94,0.91,5633.0,135014.9601063829,0.0834064099411673,5.699031133181269e+17,1.0329670329670328,0.1007467987523099,-1.3764210122709863,22.363968190731715,0.3158206857439183,1.2473940743473406,0.3505494505494505,-1.1425641761972924,,Predicted
Kepler-730 b,1.2341503069546662,1.1,6.49168281,0.0694,0.2705999999999999,1219.0,Primary Transit,Kepler-730,0.21,1.05,1.41,5620.0,126077.0887258154,0.0671710360904499,2.0712204306987014e+17,0.7446808510638299,0.1694475888910536,-1.158640529545145,15.129682997118156,0.1540432626282306,0.3745691117468084,0.7801418439716313,0.0953101798043249,,Predicted
Kepler-730 c,0.0157982297705262,0.14,2.85188338,0.03997,0.2226,1607.0,Primary Transit,Kepler-730,0.21,1.05,1.41,5620.0,127368.22007002318,0.0880607245335425,6.244202312104356e+17,0.7446808510638299,0.0490903663809703,-1.3982658517398951,26.26970227670753,0.350645474149788,0.3745691117468084,0.0992907801418439,-1.9661128563728327,,Predicted
Kepler-731 b,0.731466615912315,1.238,3.85560355,0.0494125659737307,0.1338,713.8199999999999,Primary Transit,Kepler-731,0.04,1.03,1.06,5849.0,123217.5364077669,0.0805239191452106,4.793488293008895e+17,0.9716981132075472,0.3210911038817775,-1.3061625927955332,20.844900071523902,0.2593627656557168,0.8648078615232708,1.1679245283018866,0.2134971742624043,,Predicted
Kepler-732 b,0.01766107437279988,0.194,9.46781405,0.0702093993806997,0.0452,587.2,Primary Transit,Kepler-732,-0.01,0.4899999999999999,0.46,3631.0,259008.2908163264,0.0465935076761162,3.526261212157955e+16,1.0652173913043477,0.020490474250495,-1.1536047422019513,6.979122515249697,0.1056210012912114,5.034108654557409,0.4217391304347826,-1.6398971199188088,,Predicted
Kepler-732 c,0.007319147174167568,0.1129999999999999,0.89304124,0.0145482175863984,0.035794,1006.2,Primary Transit,Kepler-732,-0.01,0.4899999999999999,0.46,3631.0,259008.2908163264,0.1023571397268402,8.212689809421848e+17,1.0652173913043477,0.126533910124912,-1.8371902121632744,33.68110196936523,1.119769116149664,5.034108654557409,0.2456521739130434,-2.1803674602697964,,Predicted
Kepler-733 b,0.034915960239475415,0.252,20.83424726,0.1454664355413878,0.2844,699.22,Primary Transit,Kepler-733,0.01,0.9,0.86,5418.0,141015.625,0.0438697188852233,4.07221227286682e+16,1.0465116279069768,0.0120954693901429,-0.8372372028343822,6.186994248195032,0.0479978944053292,1.414969751091099,0.2930232558139535,-1.3783261914707137,,Predicted
Kepler-734 b,0.0397021533953752,0.318,6.10485286,0.0629631615819413,0.2776,680.2,Primary Transit,Kepler-734,-0.17,0.85,0.78,5326.0,149310.6617647058,0.0648024155237753,2.029698795446735e+17,1.0897435897435896,0.0520897075314604,-1.2009134727849855,13.49995741388868,0.1638041117341524,1.7911630337665838,0.4076923076923077,-1.14570389620196,,Predicted
Kepler-735 b,0.030568001424707905,0.263,11.51516988,0.0961206338772105,0.277,843.2,Primary Transit,Kepler-735,0.07,0.85,0.8,5107.0,149310.66176470587,0.0524476634550595,7.362582583348853e+16,1.0625,0.0228394372589143,-1.0171833738599494,8.84305445889832,0.0868419667639328,1.6601562499999996,0.32875,-1.3356012468043723,,Predicted
Kepler-736 b,0.03877143399463136,0.261,3.60147201,0.0444613792528233,0.3244,912.2,Primary Transit,Kepler-736,0.03,0.86,0.81,5217.0,147574.4912790697,0.0775680288733603,3.7472915600634246e+17,1.0617283950617282,0.0724703674706609,-1.3520170690189597,19.34262981608669,0.277664243182609,1.6182417239166718,0.3222222222222222,-1.3432348716594436,,Predicted
Kepler-737 b,0.025190144897974037,0.175,28.59915399,0.1486810436117709,0.126194,757.8,Primary Transit,Kepler-737,-0.24,0.51,0.48,3813.0,248851.1029411764,0.0326649714535002,9562160290200404.0,1.0625,0.0061190621254457,-0.82774439919561,3.4301615566520254,0.0349660692882614,4.611545138888889,0.3645833333333333,-1.742969305058623,,Predicted
Kepler-738 b,0.037947315294040024,0.223,24.58721573,0.1600058285066723,0.125,613.4,Primary Transit,Kepler-738,-0.09,0.86,0.82,5327.0,147574.4912790697,0.0408889840060072,3.1452790433862976e+16,1.048780487804878,0.0090697540725567,-0.7958641970804404,5.374804205736401,0.0406715429262636,1.5597568230292658,0.2719512195121951,-1.5005835075220182,,Predicted
Kepler-739 b,0.039912192657673116,0.296,12.53248465,0.1047970815689653,0.2694,827.0,Primary Transit,Kepler-739,-0.08,0.93,0.9,5601.0,136466.73387096764,0.0525402186029746,8.96115344273155e+16,1.0333333333333334,0.0236186205901317,-0.9796508115902915,8.874292929502825,0.0797926371288234,1.2757201646090537,0.3288888888888888,-1.2173958246580767,,Predicted
Kepler-740 b,0.0896315349704395,0.408,3.58410122,0.0451610529969745,0.2769999999999999,619.4200000000001,Primary Transit,Kepler-740,0.03,0.91,0.87,5438.0,139466.00274725267,0.0791705499453916,4.287742478994242e+17,1.0459770114942528,0.1138360707346317,-1.345235940408628,20.150105890156347,0.2790099772907641,1.3819223298906764,0.4689655172413793,-0.8964881045779755,,Predicted
Kepler-741 b,0.04079386889688611,0.265,7.03902374,0.0767934833601393,0.2685999999999999,750.6,Primary Transit,Kepler-741,0.07,1.16,1.24,6129.0,109408.67456896548,0.0685475293389999,2.3928184574864672e+17,0.935483870967742,0.0376472661250038,-1.1146756323227915,15.1054483954053,0.1420651551886938,0.6084052230539425,0.2137096774193548,-1.3280254529959148,,Predicted
Kepler-742 b,0.04813995541520459,0.289,8.36086824,0.074805845336355,0.135,586.8,Primary Transit,Kepler-742,0.07,0.76,0.71,4642.0,166992.18749999988,0.0562165285729386,8.297542288439456e+16,1.0704225352112675,0.0345657881100635,-1.1260644649946538,10.159633870625422,0.1196048031490088,2.123432920474644,0.4070422535211268,-1.241328590869705,,Predicted
Kepler-743 Ab,0.011565190163975001,0.1079,3.179267286,0.0418,0.0,1101.0,Primary Transit,Kepler-743 A,0.01,0.94,0.85,5486.0,138396.54146309395,0.0826093317150896,5.184067521750968e+17,1.1058823529411763,0.0339386375203937,-1.3788237182249647,22.48803827751196,0.3145378824874305,1.5306330144514555,0.1269411764705882,-2.226550406718048,,Predicted
