name,mass,radius,orbital_period,semi_major_axis,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius
HD 67087 b,,0.7978200000000001,352.2,1.08,Radial Velocity,HD 67087,0.25,1.36,1.55,6330.0,98470.79332418837,0.019267007756257677,1376471834027777.8,0.8774193548387097,0.02426213298663954,0.03342375548694973,1.2592592592592593,0.0028392958546280523,0.36521096975596656,0.2542857142857143,-0.22587227088546746
HD 67087 c,,0.7978200000000001,2374.0,3.86,Radial Velocity,HD 67087,0.25,1.36,1.55,6330.0,97994.00672438681,0.01021613112287835,107755694596499.23,0.8774193548387097,0.02426213298663954,0.5865873046717549,0.3523316062176166,0.00042122999157540015,0.36521096975596656,0.2542857142857143,-0.22587227088546746
HD 6718 b,2.4,0.1888,2476.0,3.53,"Radial Velocity, Astrometry",HD 6718,-0.06,0.96,1.02,5745.0,139372.5238267681,0.008957853042949894,87419983729154.81,0.9411764705882353,0.02426213298663954,0.5477747053878226,0.2719546742209632,0.0004038772213247173,0.9046294411651625,0.2542857142857143,-1.6670670252707367
HD 67200 b,,0.2756,7.6027,0.0779,Radial Velocity,HD 67200,0.32,1.18,1.253,6182.0,122270.96347872898,0.06437977763548342,2.4068060115110483e+17,0.9417398244213887,0.02426213298663954,-1.1084625423274355,15.14762516046213,0.13153221881699922,0.5998308445501834,0.2542857142857143,-1.2888047398426334
HD 67200 c,,0.2756,36.441,0.2206,Radial Velocity,HD 67200,0.32,1.18,1.253,6182.0,123698.39028754365,0.038036022029137966,3.0012694440682588e+16,0.9417398244213887,0.02426213298663954,-0.6563944918958282,5.349048050770626,0.02744161795779479,0.5998308445501834,0.2542857142857143,-1.2888047398426334
HD 68402 b,,0.9032,1103.0,2.18,Radial Velocity,HD 68402,0.29,1.12,1.02,5950.0,117430.67143670139,0.012418262891796462,263727170745307.6,1.0980392156862746,0.02426213298663954,0.33845649360460484,0.5137614678899083,0.0009066183136899365,1.0554010146926898,0.2542857142857143,-0.10181126614668479
HD 68475 b,5.16,0.278246,7832.0,7.27,"Radial Velocity, Astrometry",HD 68475,0.07,0.83,0.791,5022.0,159640.14920308406,0.005832323440142439,12034776014074.084,1.0493046776232615,0.02426213298663954,0.8615344108590378,0.11416781292984869,0.00012768130745658836,1.6770601594474845,0.2542857142857143,-1.2792496644913576
HD 68988 b,1.987,0.468178,6.2771,0.071,Radial Velocity,HD 68988,0.24,1.2,1.14,5767.0,110088.77740555615,0.07106883063990546,2.1942348486560624e+17,1.0526315789473684,0.02426213298663954,-1.1487416512809248,16.901408450704228,0.15930923515636203,0.8099658194424197,0.2542857142857143,-0.7589067134957866
HD 69123 b,,0.43457999999999997,1193.3,2.48,Radial Velocity,HD 69123,0.05,1.6800000000000002,7.72,4787.0,93356.43065963713,0.01305815768189506,85378859327224.4,0.21761658031088082,0.02426213298663954,0.3944516808262163,0.6774193548387096,0.0008380122349786307,0.0036513829282477524,0.2542857142857143,-0.8333752315468475
HD 69830 b,0.1427,0.272512,8.6682,0.0785,Radial Velocity,HD 69830,-0.05,0.86,0.895,5385.0,155327.6873339909,0.056901092108349774,1.364594187432553e+17,0.9608938547486033,0.02426213298663954,-1.1051303432547475,10.955414012738853,0.11536420479453634,1.199580356104495,0.2542857142857143,-1.3000726291511775
HD 69830 c,0.1649,0.272512,31.601,0.186,Radial Velocity,HD 69830,-0.05,0.86,0.895,5385.0,155189.67339750883,0.03698213560125955,2.4306193003544484e+16,0.9608938547486033,0.02426213298663954,-0.7304870557820837,4.623655913978495,0.031644568209866775,1.199580356104495,0.2542857142857143,-1.3000726291511775
HD 69830 d,0.2529,0.272512,200.57,0.63,Radial Velocity,HD 69830,-0.05,0.86,0.895,5385.0,160883.05358592584,0.01973578672544817,2118662265433673.2,0.9608938547486033,0.02426213298663954,-0.2006594505464183,1.3650793650793651,0.004985790497083312,1.199580356104495,0.2542857142857143,-1.3000726291511775
HD 70642 b,,0.704182,2231.0,3.3,Radial Velocity,HD 70642,0.16,1.0,0.84,5670.0,138502.4069900103,0.009293819593766309,94908335280991.75,1.1904761904761905,0.02426213298663954,0.5185139398778874,0.30303030303030304,0.00044822949350067237,1.6871828096317896,0.2542857142857143,-0.350718433508064
HD 7199 b,,0.5502,615.0,1.36,Radial Velocity,HD 7199,0.28,0.89,0.96,5386.0,150360.41179014856,0.013894523606120713,454975048079593.3,0.9270833333333334,0.02426213298663954,0.13353890837021754,0.6544117647058824,0.0016260162601626016,1.005949797453704,0.2542857142857143,-0.5974734304916628
HD 72490 b,,1.218,858.0,1.88,Radial Velocity,HD 72490,0.04599999999999999,1.21,4.96,4934.0,110790.1187598124,0.013767352421325898,167679852041290.2,0.2439516129032258,0.0014195804195804196,0.2741578492636798,0.6436170212765958,0.0011655011655011655,0.00991608728307207,0.24556451612903227,0.19721016928770527
HD 72659 b,2.988,0.157574,3549.4,4.691,"Radial Velocity, Primary Transit",HD 72659,-0.020000000000000004,1.033,1.36,5929.0,122043.2013136664,0.008304057664951665,56155840971968.805,0.7595588235294116,0.02426213298663954,0.6712654329471583,0.22020891068002557,0.00028173775849439344,0.41066112863830645,0.2542857142857143,-1.847860089787457
HD 72892 b,,0.20244000000000004,39.475,0.228,"Radial Velocity, Astrometry",HD 72892,0.25,1.02,1.22,5688.0,131473.95765836182,0.03629046865198089,2.0135789242504156e+16,0.8360655737704918,0.02426213298663954,-0.6420651529995461,4.473684210526316,0.025332488917036097,0.5617210251078284,0.2542857142857143,-1.5973117326362596
HD 73267 b,4.158,0.62438,1258.0,2.229,"Radial Velocity, Astrometry",HD 73267,0.05,0.93,0.935,5382.91,142899.6209427649,0.011132925317729173,168985070661982.9,0.9946524064171123,0.02426213298663954,0.34811006848023773,0.41722745625841184,0.000794912559618442,1.13775333171336,0.2542857142857143,-0.47099612160337495
HD 73267 c,5.131,0.62438,17071.8,12.688,"Radial Velocity, Primary Transit",HD 73267,0.05,0.93,0.935,5382.91,142685.26250890482,0.004669751003262374,5215334095660.862,0.9946524064171123,0.02426213298663954,1.1033931699735287,0.07329760403530895,5.857613139797796e-05,1.13775333171336,0.2542857142857143,-0.47099612160337495
HD 73344 b,0.039,0.256,15.604,0.1296,Primary Transit,HD 73344,-0.036800000000000006,1.378,1.43,6460.0,111855.38028915723,0.05218538937519061,1.0368598766384699e+17,0.9636363636363636,0.016406049730838246,-0.8873949984654255,10.632716049382715,0.0640861317610869,0.47123886920453995,0.17902097902097902,-1.3625778345025745
HD 73344 c,,1.1082400000000001,66.936,0.343,Radial Velocity,HD 73344,-0.026800000000000004,1.378,1.43,6460.0,111029.18497471613,0.03219691287741422,1.4802730482707034e+16,0.9636363636363636,0.02426213298663954,-0.46470587995722945,4.017492711370262,0.01493964383889088,0.47123886920453995,0.2542857142857143,0.10277317136748665
HD 73344 d,2.55,1.1082400000000001,5823.0,6.7,Radial Velocity,HD 73344,-0.026800000000000004,1.378,1.43,6460.0,112737.70044852591,0.007229493655865229,38795420774337.266,0.9636363636363636,0.02426213298663954,0.8260748027008264,0.20567164179104475,0.0001717327837884252,0.47123886920453995,0.2542857142857143,0.10277317136748665
HD 73526 b,,0.263382,188.9,0.65,Radial Velocity,HD 73526,0.25,1.08,1.49,5590.0,129934.3104233045,0.021620277658373377,2311109476000000.0,0.7248322147651007,0.02426213298663954,-0.18708664335714442,1.6615384615384616,0.005293806246691371,0.32648629105225024,0.2542857142857143,-1.334149829137885
HD 73526 c,,0.263382,379.1,1.03,Radial Velocity,HD 73526,0.25,1.08,1.49,5590.0,131521.23998034277,0.017071170842508504,920391887651993.6,0.7248322147651007,0.02426213298663954,0.012837224705172217,1.0485436893203883,0.0026378264310208386,0.32648629105225024,0.2542857142857143,-1.334149829137885
HD 73534 b,,0.9666000000000001,1800.0,3.15,Radial Velocity,HD 73534,0.16,1.29,2.65,4952.0,103660.51182377714,0.010995574287564275,60604020505761.25,0.4867924528301887,0.02426213298663954,0.4983105537896005,0.40952380952380957,0.0005555555555555556,0.06931896800714685,0.2542857142857143,-0.033970519571153227
HD 73583 Ab,0.0321,0.2489,6.398042,0.0604,Primary Transit,HD 73583 A,0.0,0.66,0.71,4511.0,185773.32640010343,0.0593157082359958,1.135056372178416e+17,0.9295774647887325,0.038902526741775065,-1.2189630613788682,10.927152317880795,0.15629781736349965,1.844033851991138,0.35056338028169015,-1.3907040696085906
HD 73583 Ac,0.0302,0.2436,18.8805,0.1233,Primary Transit,HD 73583 A,0.0,0.66,0.71,4511.0,190168.1373556362,0.0410326394097213,2.723736904448042e+16,0.9295774647887325,0.012902200683244618,-0.9090369234042683,5.35279805352798,0.05296469902809777,1.844033851991138,0.3430985915492958,-1.412227743146395
HD 74156 b,,0.5994120000000001,51.6385,0.2916,Radial Velocity,HD 74156,0.13,1.24,1.64,5960.0,107543.6266101978,0.03548082991515182,1.4839183307272112e+16,0.7560975609756098,0.02426213298663954,-0.535212480354063,4.252400548696845,0.019365395973934177,0.28111896229015837,0.2542857142857143,-0.511806104279952
HD 74156 c,,0.5994120000000001,2448.9,3.82,Radial Velocity,HD 74156,0.13,1.24,1.64,5960.0,107585.07171702808,0.00980104041546246,86468577242948.39,0.7560975609756098,0.02426213298663954,0.5820633629117087,0.32460732984293195,0.00040834660459798276,0.28111896229015837,0.2542857142857143,-0.511806104279952
HD 7449 Ab,8.174,0.5986400000000001,1270.6,2.438,Radial Velocity,HD 7449 A,-0.11,1.05,1.01,6024.0,111408.05651788299,0.012056041066349625,221550354973612.3,1.0396039603960396,0.02426213298663954,0.38703370128236314,0.4306808859721083,0.0007870297497245397,1.0191196553240265,0.2542857142857143,-0.5130948632100338
HD 7449 Ad,,0.5986400000000001,51.154,0.27870595643109447,Radial Velocity,HD 7449 A,-0.11,1.05,1.01,6024.0,120870.53571428565,0.034233122932151666,1.6953030833214618e+16,1.0396039603960396,0.02426213298663954,-0.554853749558984,3.767411408947033,0.019548813387027405,1.0191196553240265,0.2542857142857143,-0.5130948632100338
HD 74698 b,,0.331354,15.017,0.121,Radial Velocity,HD 74698,0.07,1.039,1.333,5783.0,127294.67909939314,0.050626984229122325,7.639097068929179e+16,0.7794448612153038,0.02426213298663954,-0.9172146296835499,8.586776859504132,0.0665911966438037,0.4386570355353114,0.2542857142857143,-1.1045679886933923
HD 74698 c,,0.331354,3449.0,4.5,Radial Velocity,HD 74698,0.07,1.039,1.333,5783.0,130541.57475994513,0.008197835280460463,55231614906761.53,0.7794448612153038,0.02426213298663954,0.6532125137753437,0.23088888888888887,0.00028993911278631486,0.4386570355353114,0.2542857142857143,-1.1045679886933923
HD 75289 Ab,,1.03,3.50928,0.046,Radial Velocity,HD 75289 A,0.29,1.05,1.25,6120.0,126520.98009369607,0.08236063355738527,6.629641206805294e+17,0.8400000000000001,0.2935075001139835,-1.337242168318426,22.826086956521742,0.28495873797474125,0.5376000000000001,0.8240000000000001,0.02955880224154443
HD 75302 Ab,5.4,0.36260000000000003,4356.0,5.3,Radial Velocity,HD 75302 A,0.0872,1.06,0.96,5533.0,127452.43388837767,0.007644830607909046,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,0.724275869600789,0.2,0.0002295684113865932,1.0963722511574077,0.2542857142857143,-1.0144549806613863
HD 75784 b,,1.7349999999999999,341.7,1.073,Primary Transit,HD 75784,0.25,1.41,3.3,4917.0,94512.8352770993,0.019730341921579443,507693249903651.44,0.42727272727272725,0.02426213298663954,0.030599721965951066,1.3140726933830382,0.00292654375182909,0.03923532849152684,0.2542857142857143,0.5510074133988224
HD 75784 c,,1.7349999999999999,5040.0,6.5,Primary Transit,HD 75784,0.25,1.41,3.3,4917.0,92495.5848884843,0.008103314384259389,13834839330611.148,0.42727272727272725,0.02426213298663954,0.8129133566428556,0.2169230769230769,0.0001984126984126984,0.03923532849152684,0.2542857142857143,0.5510074133988224
HD 75898 b,,1.3326,418.2,1.19,Radial Velocity,HD 75898,0.27,1.28,1.6,6021.0,103783.22757674499,0.017878982581405325,928069683255759.5,0.7999999999999999,0.02426213298663954,0.07554696139253074,1.0756302521008405,0.0023912003825920613,0.31249999999999994,0.2542857142857143,0.2871319211462997
HD 75898 c,8.49,1.3326,6717.0,7.39,"Radial Velocity, Astrometry",HD 75898,0.27,1.28,1.6,6021.0,111793.7132100068,0.006912719877930198,24064987035079.79,0.7999999999999999,0.02426213298663954,0.8686444383948257,0.17320703653585928,0.00014887598630340925,0.31249999999999994,0.2542857142857143,0.2871319211462997
HD 76700 b,,0.99,3.97101,0.049,Radial Velocity,HD 76700,0.14,1.0,1.33,5726.0,134033.61201625172,0.07753092539474837,4.4772692737599994e+17,0.7518796992481203,0.2493068514055618,-1.3098039199714864,20.408163265306122,0.2518251024298604,0.4250549489785291,0.744360902255639,-0.01005033585350145
HD 76920 b,,0.2872,415.89,1.187,Radial Velocity,HD 76920,-0.11,1.17,7.47,4698.0,103420.06325210328,0.017932965350506553,345740783515901.3,0.1566265060240964,0.02426213298663954,0.07445071895459124,0.9856781802864363,0.0024044819543629324,0.0028068813589762244,0.2542857142857143,-1.247576441808068
HD 77338 b,,0.8528920000000001,5.7561,0.0614,Radial Velocity,HD 77338,0.35,0.93,0.88,5370.0,143136.8801967261,0.06702238978836828,2.2057708877813024e+17,1.0568181818181819,0.02426213298663954,-1.2118316288588322,15.146579804560261,0.17372873994544918,1.3646929000751316,0.2542857142857143,-0.15912235146422438
HD 79181 Ab,,0.39524560000000003,273.1,0.9,Radial Velocity,HD 79181 A,-0.23,1.28,11.06,4862.0,102309.47873799727,0.020706213022561797,689881976832019.8,0.11573236889692586,0.02426213298663954,-0.045757490560675115,1.4222222222222223,0.0036616623947272058,0.0009461164394844973,0.2542857142857143,-0.9282479351493323
HD 7924 b,,1.05,5.39792,0.05664,Radial Velocity,HD 7924,-0.15,0.832,0.78,5177.0,160355.23904608694,0.06592902743994943,2.239062263617079e+17,1.0666666666666667,0.1945193704241634,-1.2468767553182873,14.689265536723163,0.185256543261108,1.7532325224632914,1.3461538461538463,0.04879016416943204
HD 7924 c,,0.3648,15.299,0.1134,Radial Velocity,HD 7924,-0.15,0.832,0.78,5177.0,160504.3937610785,0.046572535056811894,5.585815036954926e+16,1.0666666666666667,0.02426213298663954,-0.9453869454431122,7.336860670194003,0.06536374926465782,1.7532325224632914,0.2542857142857143,-1.0084060207819607
HD 7924 d,,0.3648,24.451,0.1551,Radial Velocity,HD 7924,-0.15,0.832,0.78,5177.0,160235.1745763336,0.039856122086767566,2.985994918385223e+16,1.0666666666666667,0.02426213298663954,-0.8093882021863951,5.36428110896196,0.04089812277616457,1.7532325224632914,0.2542857142857143,-1.0084060207819607
HD 79498 Ab,,0.581032,1966.0,3.13,Radial Velocity,HD 79498 A,0.24,1.06,0.96,5740.0,126047.43555673232,0.01000324008721877,110804881723810.61,0.9865269461077845,0.02426213298663954,0.49554433754644844,0.33865814696485624,0.000508646998982706,1.0963722511574077,0.2542857142857143,-0.5429494461942652
HD 80606 b,4.1641,1.032,111.436765,0.4603,Radial Velocity,HD 80606,0.43,0.98,0.98,5645.0,127330.97584326965,0.025953285676363305,4792629264116706.0,1.0,0.009260857491690467,-0.33695902510602577,2.12904627416902,0.008973699119855103,1.0412328196584757,1.0530612244897959,0.031498667059371016
HD 80653 b,0.01762,0.14399999999999996,0.719573,0.0166,Primary Transit,HD 80653,0.28,1.18,1.22,5950.0,113194.53361325983,0.14494829030436263,4.548327065793294e+18,0.9672131147540983,0.20011868149583154,-1.779891911959945,71.08433734939759,1.3897130659432746,0.649834127085527,0.11803278688524589,-1.9379419794061368
HD 80653 c,,0.5694,921.2,1.961,Radial Velocity,HD 80653,0.28,1.18,1.22,5950.0,112531.75126247102,0.0133753000297212,325921248707262.25,0.9672131147540983,0.02426213298663954,0.2924775936677841,0.6017338092809791,0.0010855405992184106,0.649834127085527,0.2542857142857143,-0.5631721041381998
HD 80869 Ab,,0.310716,1711.7,2.878,Radial Velocity,HD 80869 A,0.17,1.08,1.062,5837.0,122908.78698245183,0.010564355502753316,140144866447937.8,1.0169491525423728,0.02426213298663954,0.4590907896005864,0.3752605976372481,0.000584214523573056,0.901675366932282,0.2542857142857143,-1.1688759672885065
HD 80883 b,5.5,0.22622000000000003,6383.8,6.462,"Radial Velocity, Astrometry",HD 80883,-0.2638,0.88,0.8148,5177.91,151028.07390689105,0.006360152801621994,17214090524673.35,1.0800196367206676,0.02426213298663954,0.8103669536816251,0.13618074899411947,0.0001566465114821893,1.6267829468779889,0.2542857142857143,-1.486247301878902
HD 81040 b,8.04,0.20726,1001.7,1.94,Radial Velocity,HD 81040,-0.16,0.96,0.86,5700.0,137426.3961462649,0.012168692718307275,280476166436390.7,1.1162790697674418,0.02426213298663954,0.287801729930226,0.4948453608247423,0.000998302885095338,1.5093010678305054,0.2542857142857143,-1.5737812352260656
HD 81688 b,,0.22280000000000003,184.02,0.66,Radial Velocity,HD 81688,-0.359,2.1,13.0,4753.0,117787.24017029803,0.022535063051508136,1171610853163638.5,0.16153846153846155,0.02426213298663954,-0.1804560644581313,3.1818181818181817,0.005434191935659167,0.0009558488848429677,0.2542857142857143,-1.501480770929008
HD 82886 b,,0.31251,705.0,1.65,Radial Velocity,HD 82886,-0.31,1.06,4.8,5112.0,110643.6263461057,0.014705327314675627,250839249187120.7,0.22083333333333335,0.02426213298663954,0.21748394421390627,0.6424242424242425,0.0014184397163120568,0.009584780092592594,0.2542857142857143,-1.16311881031767
HD 82943 b,4.8,0.2756,442.4,1.19,Radial Velocity,HD 82943,0.32,1.18,1.12,5874.0,116142.0138989852,0.016900973136400786,840701545811295.9,1.0535714285714284,0.02426213298663954,0.07554696139253074,0.9915966386554622,0.0022603978300180833,0.8399006924198248,0.2542857142857143,-1.2888047398426334
HD 82943 c,4.78,0.2756,219.3,0.746,Radial Velocity,HD 82943,0.32,1.18,1.12,5874.0,115840.59536853922,0.021373717460811542,2139233120024179.0,1.0535714285714284,0.02426213298663954,-0.1272611725273312,1.581769436997319,0.004559963520291838,0.8399006924198248,0.2542857142857143,-1.2888047398426334
HD 82943 d,,0.2756,1078.0,2.145,Radial Velocity,HD 82943,0.32,1.18,1.12,5874.0,117748.56745270945,0.012502256478571627,258750486907455.62,1.0535714285714284,0.02426213298663954,0.33142729652074304,0.55011655011655,0.0009276437847866419,0.8399006924198248,0.2542857142857143,-1.2888047398426334
HD 8326 Ab,,0.169,159.0,0.533,Radial Velocity,HD 8326 A,0.0652,0.8,0.96,4914.0,166960.0713150188,0.021062501690105154,2052514295100535.2,0.9865269461077845,0.02426213298663954,-0.2732727909734277,1.5009380863039399,0.006289308176100629,1.0963722511574077,0.2542857142857143,-1.7778565640590636
HD 83342 b,0.4012,0.869,45.522149,0.2652,Primary Transit,HD 83342,-0.1,1.24,1.61,6303.91,111102.7868480378,0.03660417577087642,2.2453961683130732e+16,0.7701863354037266,0.019089608445330645,-0.5764264802672645,4.675716440422323,0.021967328475639408,0.2971283266092074,0.5397515527950311,-0.140412153716745
